 Rank 	 Player Name 	Team 	 Matchup 	Best Rank 	 Worst Rank 	 Avg Rank 	 Std Dev 	
136	Seth Roberts	WR64	OAK	  vs.  GB	92	151	135.59090909091	12.179188997142		
137	Eddie Royal	WR65	CHI	  at  MIN	93	201	135.60655737705	14.810584040603		
138	Philly Brown	WR66	CAR	  at  NYG	102	200	137.421875	12.746083574352		
139	Roddy White	WR67	FA		98	167	136.66666666667	12.257812539518		
140	Torrey Smith	WR68	SF	  vs.  CIN	109	180	137.11666666667	11.72190494568		
141	Coby Fleener	TE20	NO	  vs.  DET	103	189	136.55172413793	12.53845452418		
142	Andre Johnson	WR69	FA		75	191	132.12195121951	19.671937573611		
143	Kenny Britt	WR70	LA	  	104	151	135.04347826087	12.326987928118		
144	Kenny Stills	WR71	MIA	  at  SD	97	163	136.34042553191	11.62403342263		
145	Luke Willson	TE21	SEA	  vs.  CLE	95	157	136.83673469388	13.308501102028		
146	Clive Walford	TE22	OAK	  vs.  GB	107	160	137.48	11.26985359266		
147	Jeremy Butler	WR72	BAL	  vs.  KC	104	151	134.24324324324	14.493997649363		
148	Christine Michael	RB54	SEA	  vs.  CLE	101	181	122.94736842105	18.503125437869		
149	Jordan Cameron	TE23	MIA	  at  SD	96	161	136.25	12.739647212977		
150	Steve Johnson	WR73	SD	  vs.  MIA	55	147	122.15789473684	18.256255331413		
151	Alfred Blue	RB55	HOU	  at  IND	87	169	132	20.641561812859		
152	Julian Edelman	WR74	NE	  vs.  TEN	99	122	112.85714285714	5.1941882750565		
153	Ryan Griffin	TE24	HOU	  at  IND	83	149	133.65517241379	15.3224556015		
154	Jay Ajayi	RB56	MIA	  at  SD	97	193	140.78378378378	17.398563368985		
155	Karlos Williams	RB57	BUF	  at  WAS	98	147	122.58823529412	17.993655167797		
156	Chris Givens	WR75	PHI	  vs.  ARI	115	183	139.8	11.263214461245		
157	Mike Wallace	WR76	BAL	  vs.  KC	107	188	140.58974358974	14.242799257993		
158	Lance Moore	WR77	FA		96	158	135.37931034483	14.944526833694		
159	Jerricho Cotchery	WR78	FA		95	194	138.80769230769	21.102349907004		
160	Harry Douglas	WR79	TEN	  at  NE	88	155	140.55555555556	12.307279788908		
161	Vance McDonald	TE25	SF	  vs.  CIN	103	164	134.77272727273	14.444035630296		
162	Cole Beasley	WR80	DAL	  vs.  NYJ	99	178	137.95652173913	17.882413660814		
163	Chris Hogan	WR81	NE	  vs.  TEN	107	187	141.62962962963	15.625591895511		
164	Rishard Matthews	WR82	TEN	  at  NE	109	148	132.41176470588	13.442946208632		
165	Tyler Eifert	TE26	CIN	  at  SF	71	241	117.4	62.496719913928		
166	Vincent Jackson	WR83	TB	  at  STL	69	146	115.85714285714	29.522042957901		
167	Owen Daniels	TE27	FA		104	206	144.04545454545	20.341353474069		
168	Scott Chandler	TE28	FA		74	149	140.91666666667	15.307723177824		
169	Ladarius Green	TE29	PIT	  vs.  DEN	108	212	144.89473684211	22.803265548329		
170	T.J. Yeldon	RB58	JAC	  vs.  ATL	97	144	128	18.889150324988		
171	Brandon Coleman	WR84	NO	  vs.  DET	128	228	148.76470588235	25.42701067708		
172	Robert Turbin	RB59	IND	  vs.  HOU	106	180	144.17647058824	12.894300127519		
173	Derrick Coleman	RB60	SEA	  vs.  CLE	105	258	161.25	54.008679857964		
174	Kendall Wright	WR85	TEN	  at  NE	112	148	138.44444444444	11.422308689686		
175	Taylor Gabriel	WR86	CLE	  at  SEA	95	168	141.5	26.911893281596		
176	Mohamed Sanu	WR87	ATL	  at  JAC	106	179	145.44444444444	20.811914915959		
177	Jared Cook	TE30	GB	  at  OAK	124	166	141.88888888889	11.415821812481		
178	Brent Celek	TE31	PHI	  vs.  ARI	113	216	158.15384615385	31.164195811728		
179	Leonard Hankerson	WR88	BUF	  at  WAS	104	161	130.66666666667	23.414145771781		
180	Marqise Lee	WR89	JAC	  vs.  ATL	115	217	164.16666666667	37.94916189969		
181	Stepfan Taylor	RB61	ARI	  at  PHI	98	273	174	65.088401424524		
182	Tevin Coleman	RB62	ATL	  at  JAC	130	204	158.75	27.123559869604		
183	Adam Humphries	WR90	TB	  at  STL	124	158	141.83333333333	11.567435132974		
184	Juwan Thompson	RB63	DEN	  at  PIT	137	202	150.11111111111	18.615671083164		
185	Charles Clay	TE32	BUF	  at  WAS	136	145	139.4	4.1761226035642		
186	Blake Bell	TE33	SF	  vs.  CIN	110	214	167.2	39.806532127278		
187	Maxx Williams	TE34	BAL	  vs.  KC	133	203	151.14285714286	21.649338963373		
188	Phillip Dorsett	WR91	IND	  vs.  HOU	124	192	149	25.82634314029		
189	Darren Fells	TE35	ARI	  at  PHI	136	169	151.38461538462	9.2115183876447		
190	Jarius Wright	WR92	MIN	  vs.  CHI	134	148	141	6.0827625302982		
191	Kerwynn Williams	RB64	ARI	  at  PHI	130	236	172.66666666667	37.209616439243		
192	Vincent Brown	WR93	FA		117	271	194	77		
193	Cameron Brate	TE36	TB	  at  STL	120	207	169.25	31.68102744546		
194	TJ Jones	WR94	DET	  at  NO	134	213	162	36.120169803957		
195	Tyler Kroft	TE37	CIN	  at  SF	123	195	167.75	26.938587565052		
196	Mychal Rivera	TE38	OAK	  vs.  GB	130	215	172.4	32.364177727852		
197	Griff Whalen	WR95	MIA	  at  SD	137	240	187	41.890333013716		
198	Riley Cooper	WR96	FA		140	173	150.5	13.124404748407		
199	Mike Gillislee	RB65	BUF	  at  WAS	138	175	152.25	14.042346669984		
200	Quinton Patton	WR97	SF	  vs.  CIN	133	160	148	11.224972160322		
201	Daniel Herron	RB66	FA		141	189	160.5	16.600702796368		
202	Wes Welker	WR98	FA		135	205	179	27.267196408872		
203	Justin Hardy	WR99	ATL	  at  JAC	142	201	162.25	18.444172521423		
204	Marlon Moore	WR100	CLE	  at  SEA	136	189	172	21.505813167607		
205	Zurlon Tipton	RB67	FA		137	190	163.5	26.5		
206	Brian Quick	WR101	LA	  	139	220	179.4	31.385346899469		
207	Jonas Gray	RB68	JAC	  vs.  ATL	139	261	206.75	50.716737868282		
208	Rashad Greene	WR102	JAC	  vs.  ATL	139	199	175.25	22.454119889232		
209	Joey Iosefa	RB69	NE	  vs.  TEN	141	221	181	40		
210	Orleans Darkwa	RB70	NYG	  vs.  CAR	141	191	167.75	19.25324647949		
211	Bishop Sankey	RB71	TEN	  at  NE	142	253	196.66666666667	45.330882286681		
212	Greg Jennings	WR103	FA		142	232	187	45		
213	Quincy Enunwa	WR104	NYJ	  at  DAL	142	184	170	16.792855623747		
214	David Cobb	RB72	TEN	  at  NE	144	169	156.83333333333	8.9891910401079		
215	Jared Abbrederis	WR105	GB	  at  OAK	146	205	175.5	29.5		
216	Chris Gragg	TE39	BUF	  at  WAS	147	210	178.66666666667	25.720722298481		
217	Marcel Reece	RB73	OAK	  vs.  GB	147	205	185.25	23.284920012746		
218	Andre Ellington	RB74	ARI	  at  PHI	147	164	155.5	8.5		
219	Terrance West	RB75	BAL	  vs.  KC	152	197	167.33333333333	20.981473309142		
220	Jerick McKinnon	RB76	MIN	  vs.  CHI	159	207	190.25	18.484791045614		
221	Cooper Helfet	TE40	SEA	  vs.  CLE	161	173	167	6		
222	Josh Huff	WR106	PHI	  vs.  ARI	165	211	192.66666666667	19.905331502445		
223	Nick Williams	DE1	KC	  at  BAL	167	171	169.66666666667	1.8856180831641		
224	Donteea Dye	WR107	TB	  at  STL	170	214	192.33333333333	17.969109295925		
225	Tre Mason	RB77	LA	  	177	204	193	11.57583690279		
226	Marc Mariani	WR108	CHI	  at  MIN	181	194	186.33333333333	5.557777333511		
227	Travaris Cadet	RB78	NO	  vs.  DET	185	185	185	0		
228	Damien Williams	RB79	MIA	  at  SD	187	210	198.5	11.5		
229	Matt Asiata	RB80	MIN	  vs.  CHI	192	254	230.66666666667	27.535835237418		
230	Anthony Fasano	TE41	TEN	  at  NE	195	213	206.66666666667	8.2596744622426		
231	Pierre Thomas	RB81	FA		196	255	229.66666666667	24.796953217863		
232	Lance Kendricks	TE42	LA	  	196	213	204.5	8.5		
233	Joe Banyard	RB82	JAC	  vs.  ATL	197	202	199.5	2.5		
234	Knile Davis	RB83	KC	  at  BAL	200	222	211	11		
235	Stevan Ridley	RB84	DET	  at  NO	200	216	208.66666666667	6.5996632910744		
236	Benny Cunningham	RB85	LA	  	206	258	237.33333333333	22.528993664954		
237	Ryan Hewitt	RB86	CIN	  at  SF	207	229	214.66666666667	10.143416036469		
238	Donald Brown	RB87	NE	  vs.  TEN	208	211	209.5	1.5		
239	Jeremy Kerley	WR109	DET	  at  NO	209	221	215	6		
240	Rhett Ellison	TE43	MIN	  vs.  CHI	211	236	225.66666666667	10.656244908764		
241	Dion Sims	TE44	MIA	  at  SD	214	224	219	5		
242	Bruce Miller	RB88	SF	  vs.  CIN	215	267	245.33333333333	22.095751225569		
243	Andre Caldwell	WR110	FA		215	222	218.5	3.5		
244	Dwayne Allen	TE45	IND	  vs.  HOU	216	226	220	4.3204937989386		
245	Josh Hill	TE46	NO	  vs.  DET	217	240	227	9.6263527187958		
246	Andre Williams	RB89	NYG	  vs.  CAR	217	227	222	5		
247	Kyle Juszczyk	RB90	BAL	  vs.  KC	218	235	225.33333333333	7.1336448530109		
248	Craig Stevens	TE47	TEN	  at  NE	219	238	228.33333333333	7.7602978178819		
249	Bennie Fowler	WR111	DEN	  at  PIT	219	223	221	2		
250	Ed Dickson	TE48	CAR	  at  NYG	220	233	226.5	6.5		
251	Andre Holmes	WR112	OAK	  vs.  GB	222	246	234	12		
252	Hakeem Nicks	WR113	FA		225	252	238.5	13.5		
253	Jerome Simpson	WR114	SF	  vs.  CIN	225	234	229.5	4.5		
254	Jaelen Strong	WR115	HOU	  at  IND	226	230	228	2		
255	Jermaine Gresham	TE49	ARI	  at  PHI	227	239	233	6		
256	Chris Matthews	WR116	BAL	  vs.  KC	229	232	230.5	1.5		
257	Russell Shepard	WR117	TB	  at  STL	231	242	236.5	5.5		
258	Patrick DiMarco	RB91	ATL	  at  JAC	231	235	233	2		
259	Marcedes Lewis	TE50	JAC	  vs.  ATL	234	237	235.5	1.5		
260	Demetrius Harris	TE51	KC	  at  BAL	237	247	242	5		
261	Clay Harbor	TE52	NE	  vs.  TEN	239	248	243.5	4.5		
262	Justin Perillo	TE53	GB	  at  OAK	241	252	246.5	5.5		
263	Tim Wright	TE54	DET	  at  NO	242	251	246.5	4.5		
264	Jerome Cunningham	WR118	NYG	  vs.  CAR	243	250	246.5	3.5		
265	Terrelle Pryor	QB1	CLE	  at  SEA	244	262	253	9		
266	Jamize Olawale	RB92	OAK	  vs.  GB	245	257	251	6		
267	Akeem Hunt	RB93	HOU	  at  IND	247	249	248	1		
268	Dwayne Bowe	WR119	FA		249	256	252.5	3.5		
269	Andrew Turzilli	WR120	TEN	  at  NE	251	264	257.5	6.5		
270	Deonte Thompson	WR121	CHI	  at  MIN	255	265	260	5		
271	Khari Lee	TE55	CHI	  at  MIN	257	269	263	6		
272	Jesse James	TE56	PIT	  vs.  DEN	259	269	264	5		
273	Ka'Deem Carey	RB94	CHI	  at  MIN	262	263	262.5	0.5		
274	Jeff Cumberland	TE57	FA		263	272	267.5	4.5		
275	Fitzgerald Toussaint	RB95	PIT	  vs.  DEN	265	275	270	5		
276	Rex Burkhead	RB96	CIN	  at  SF	266	271	268.5	2.5		
277	Anthony Sherman	RB97	KC	  at  BAL	268	277	272.5	4.5		
278	Darrel Young	RB98	FA		274	276	275	1		
