 Rank 	 Player Name 	Team 	 Matchup 	Best Rank 	 Worst Rank 	 Avg Rank 	 Std Dev 	
26	Kendall Wright	TEN	  vs.  MIA	10	40	26.102941176471	4.6420067474745		
27	Anquan Boldin	FA		11	60	28.764705882353	6.5990588612825		
28	Golden Tate	DET	  vs.  CHI	10	58	29.955882352941	6.6596542560172		
29	Mike Wallace	BAL	  at  SF	15	80	30.481481481481	8.4615486296907		
30	Leonard Hankerson	BUF	  vs.  CIN	20	58	30.908396946565	4.7606054873085		
31	Travis Benjamin	SD	  at  GB	17	66	33.433823529412	5.9615214770895		
32	Kamar Aiken	BAL	  at  SF	19	57	34.389705882353	5.8938811667366		
33	Pierre Garcon	WAS	  at  NYJ	18	57	34.838235294118	5.4289807680568		
34	Sammy Watkins	BUF	  vs.  CIN	23	51	35.844444444444	6.0269354250136		
35	Rueben Randle	PHI	  vs.  NYG	19	57	36.281481481481	5.415549425773		
36	Steve Smith	BAL	  at  SF	15	71	34.333333333333	9.6956462165013		
37	Marvin Jones	DET	  vs.  CHI	24	58	39.785185185185	4.9924167459965		
38	Torrey Smith	SF	  vs.  BAL	16	59	40.688888888889	6.2757223773861		
39	Doug Baldwin	SEA	  vs.  CAR	25	53	40.881481481481	4.7796665804246		
40	Ty Montgomery	GB	  vs.  SD	29	60	42.738805970149	4.8313792482028		
41	Jamison Crowder	WAS	  at  NYJ	31	57	42.946564885496	5.2543155321544		
42	Andre Johnson	FA		19	70	43.706766917293	8.6587623096576		
43	Marquess Wilson	CHI	  at  DET	18	81	43.865079365079	9.0583235200395		
44	Rishard Matthews	TEN	  vs.  MIA	31	71	45.545454545455	7.3302648225795		
45	Ted Ginn	CAR	  at  SEA	25	71	46.139534883721	7.5951271465864		
46	Michael Floyd	ARI	  at  PIT	36	67	47.615384615385	5.3036774112723		
47	Eddie Royal	CHI	  at  DET	32	63	49.024590163934	5.6907504975598		
48	Stefon Diggs	MIN	  vs.  KC	29	89	50.782608695652	9.321114515089		
49	Dwayne Harris	NYG	  at  PHI	30	74	51.413793103448	6.7989210167259		
50	Cecil Shorts	HOU	  at  JAC	26	85	51.180952380952	8.9397783634835		
51	Jermaine Kearse	FA		33	79	52.293103448276	6.7133644905071		
52	Roddy White	FA		27	77	53.640350877193	6.9851059505238		
53	Josh Huff	PHI	  vs.  NYG	32	87	55.663366336634	10.860298509584		
54	Robert Woods	BUF	  vs.  CIN	42	76	55.706422018349	5.8062016074456		
55	Danny Amendola	NE	  at  IND	37	76	56.214285714286	5.3941578374673		
56	Kenny Stills	MIA	  at  TEN	29	89	60.63	11.552190268516		
57	Tyler Lockett	SEA	  vs.  CAR	34	83	59.440366972477	6.5755052726085		
58	Mohamed Sanu	ATL	  at  NO	40	73	58.912621359223	5.7506551692871		
59	Brandon Coleman	NO	  vs.  ATL	39	88	61.067961165049	7.6808450889238		
60	Steve Johnson	SD	  at  GB	39	94	54.071428571429	11.367021759171		
61	Dorial Green-Beckham	TEN	  vs.  MIA	39	106	64.233009708738	10.848653339985		
62	DeSean Jackson	WAS	  at  NYJ	29	69	44.6	12.721635115031		
63	Riley Cooper	FA		42	94	66.873684210526	8.968062755383		
64	Devante Parker	MIA	  at  TEN	42	95	66.32	9.35615305561		
65	Marlon Brown	BAL	  at  SF	42	91	65.298969072165	7.3920617054226		
66	Marques Colston	FA		46	83	66.075	9.4508928149673		
67	Keith Mumphery	HOU	  at  JAC	38	88	69.04	8.4686716786046		
68	Nelson Agholor	PHI	  vs.  NYG	42	59	51.666666666667	5.6764621219755		
69	Markus Wheaton	PIT	  vs.  ARI	42	87	69.09375	8.602419869093		
70	Jaelen Strong	HOU	  at  JAC	50	100	67.61797752809	8.7236030309839		
71	Phillip Dorsett	IND	  vs.  NE	48	83	67.384615384615	6.4871288130178		
72	Andrew Hawkins	CLE	  vs.  DEN	46	86	68.978021978022	6.8915907061473		
73	Darrius Heyward-Bey	PIT	  vs.  ARI	36	99	70.825	8.0494953257953		
74	Devin Smith	NYJ	  vs.  WAS	49	89	71.520547945205	8.6247645813273		
75	Charles Johnson	MIN	  vs.  KC	42	79	66.586956521739	6.6580323733868		
76	Justin Hunter	TEN	  vs.  MIA	52	89	72.421052631579	8.6803819311661		
77	Davante Adams	GB	  vs.  SD	47	87	70.739130434783	8.2631575778815		
78	De'Anthony Thomas	KC	  at  MIN	46	103	77.740740740741	14.650477409975		
79	Brian Hartline	CLE	  vs.  DEN	47	94	75.2	8.1125417307607		
80	Taylor Gabriel	CLE	  vs.  DEN	53	85	71.717948717949	7.5241447863927		
81	Ryan Grant	WAS	  at  NYJ	41	91	76.090909090909	8.8979522205398		
82	Chris Hogan	NE	  at  IND	53	102	74.941176470588	10.258256865084		
83	Keshawn Martin	NE	  at  IND	43	100	75.269230769231	11.106331154615		
84	Adam Thielen	MIN	  vs.  KC	47	106	84.84	14.40188876502		
85	Devin Funchess	CAR	  at  SEA	45	100	80.34375	8.5242645393899		
86	Dontrelle Inman	SD	  at  GB	53	103	77.206349206349	10.292791020378		
87	Josh Bellamy	CHI	  at  DET	54	117	82.04347826087	13.126403066603		
88	Amari Cooper	OAK	  	50	62	56	6		
89	Aaron Dobson	NE	  at  IND	55	111	79.576923076923	11.390526012447		
90	Lance Moore	FA		54	101	78.9	11.953660527219		
91	Miles Austin	FA		54	111	86.735294117647	11.220540050779		
92	Jarius Wright	MIN	  vs.  KC	57	101	77.673076923077	9.2335532660596		
93	Harry Douglas	TEN	  vs.  MIA	56	100	78.934782608696	8.1943834792445		
94	Philly Brown	CAR	  at  SEA	57	102	82.9	10.425449630591		
95	Bryan Walters	FA		59	89	76.7	9.4026591983332		
96	Nate Washington	NE	  at  IND	60	86	73.2	7.7045441137033		
97	Cameron Meredith	CHI	  at  DET	60	110	96.875	15.226929270211		
98	Greg Jennings	FA		60	109	87.823529411765	13.810632281465		
99	Jerricho Cotchery	FA		60	105	83.95	11.693908670757		
100	Chris Conley	KC	  at  MIN	60	98	80.227272727273	9.8485431233707		
101	Chris Givens	PHI	  vs.  NYG	68	126	86.772727272727	12.247195664841		
102	Marquise Goodwin	BUF	  vs.  CIN	68	122	96.9	14.740759817594		
103	Brenton Bersin	CAR	  at  SEA	68	122	108.125	16.571341979454		
104	Jordan Norwood	FA		68	99	83.533333333333	7.6058457050409		
105	Cordarrelle Patterson	MIN	  vs.  KC	70	112	99.2	13.067516979136		
106	Jeremy Ross	NYJ	  vs.  WAS	72	116	93.571428571429	15.846199570128		
107	Albert Wilson	KC	  at  MIN	73	112	93.818181818182	12.401013021804		
108	Quincy Enunwa	NYJ	  vs.  WAS	73	105	94.357142857143	8.5071998318831		
109	Quinton Patton	SF	  vs.  BAL	75	106	90.625	8.4474478394365		
110	Bruce Ellington	SF	  vs.  BAL	75	103	91.916666666667	9.2507507202869		
111	Andre Roberts	WAS	  at  NYJ	78	117	90.4	13.836184445142		
112	Corey Fuller	DET	  vs.  CHI	80	120	100	14.375905768565		
113	Jeremy Kerley	DET	  vs.  CHI	80	118	99.625	12.805638406577		
114	Andre Caldwell	FA		84	125	111	10.917875251165		
115	Chris Matthews	BAL	  at  SF	85	116	106.36363636364	9.9111757606592		
116	Bennie Fowler	DEN	  at  CLE	86	106	95.769230769231	5.8197785598085		
117	Ricardo Lockette	FA		87	127	115.14285714286	12.229105462304		
118	Jason Avant	FA		88	115	102.84615384615	9.2224321324621		
119	Jaron Brown	ARI	  at  PIT	89	124	103	9.0638758902495		
120	Joseph Morgan	FA		90	120	105.14285714286	10.147886077245		
121	Nick Williams	KC	  at  MIN	91	116	101.72727272727	7.9210985130153		
122	Rashad Ross	WAS	  at  NYJ	95	123	110.57142857143	8.4996998746534		
123	Jeff Janis	GB	  vs.  SD	95	118	108.2	8.7040220587956		
124	Darren Waller	BAL	  at  SF	95	100	97	2.1602468994693		
125	Geremy Davis	NYG	  at  PHI	98	115	109	5.451081150954		
126	Matt Slater	NE	  at  IND	104	115	110	3.8470768123343		
127	Marc Mariani	CHI	  at  DET	104	110	108.25	2.4874685927665		
128	Myles White	NYG	  at  PHI	109	121	115	5.0990195135928		
129	Brandon Tate	CIN	  at  BUF	114	128	121.25	5.0682837331783		
130	Tony Washington	HOU	  at  JAC	116	121	118.33333333333	2.0548046676563		
131	Griff Whalen	MIA	  at  TEN	117	120	118.5	1.5		
